user_id,experiment_id,variant,assigned_at
u02_003499,exp_onboarding_B,control,2025-04-05T10:58:40Z
u01_004752,exp_paywall_A,control,2025-03-01T10:23:04Z
u03_007944,exp_pricing_C,treatment,2025-05-01T13:13:06Z
u03_003992,exp_pricing_C,control,2025-05-01T12:08:40Z
u01_006837,exp_paywall_A,control,2025-03-01T10:57:29Z
u02_007841,exp_onboarding_B,treatment,2025-04-05T12:14:24Z
u02_009173,exp_onboarding_B,treatment,2025-04-05T12:37:27Z
u03_005884,exp_pricing_C,treatment,2025-05-01T12:38:32Z
u03_008714,exp_pricing_C,control,2025-05-01T13:28:22Z
u02_001817,exp_onboarding_B,control,2025-04-05T10:33:27Z
u03_000219,exp_pricing_C,treatment,2025-05-01T11:06:46Z
u03_004201,exp_pricing_C,treatment,2025-05-01T12:11:50Z
u03_006320,exp_pricing_C,treatment,2025-05-01T12:50:06Z
u01_008226,exp_paywall_A,treatment,2025-03-01T11:21:11Z
u03_006922,exp_pricing_C,control,2025-05-01T12:56:30Z
u02_007905,exp_onboarding_B,control,2025-04-05T12:15:05Z
u03_004723,exp_pricing_C,control,2025-05-01T12:19:16Z
u02_001678,exp_onboarding_B,control,2025-04-05T10:31:05Z
u02_009385,exp_onboarding_B,treatment,2025-04-05T12:38:23Z
u03_006068,exp_pricing_C,control,2025-05-01T12:42:35Z
u02_007285,exp_onboarding_B,treatment,2025-04-05T12:03:53Z
u02_007554,exp_onboarding_B,control,2025-04-05T12:06:32Z
u02_008124,exp_onboarding_B,treatment,2025-04-05T12:19:12Z
u03_008686,exp_pricing_C,treatment,2025-05-01T13:29:14Z
u01_005395,exp_paywall_A,treatment,2025-03-01T10:32:12Z
u01_008863,exp_paywall_A,control,2025-03-01T11:31:50Z
u02_004960,exp_onboarding_B,treatment,2025-04-05T11:25:00Z
u02_004580,exp_onboarding_B,treatment,2025-04-05T11:17:07Z
u01_007686,exp_paywall_A,control,2025-03-01T11:11:22Z
u01_001046,exp_paywall_A,treatment,2025-03-01T09:19:24Z
u01_003309,exp_paywall_A,treatment,2025-03-01T09:55:56Z
u03_003110,exp_pricing_C,control,2025-05-01T11:54:01Z
u02_003688,exp_onboarding_B,control,2025-04-05T11:06:20Z
u03_002109,exp_pricing_C,treatment,2025-05-01T11:35:26Z
u03_007185,exp_pricing_C,control,2025-05-01T13:02:10Z
u03_001922,exp_pricing_C,control,2025-05-01T11:34:27Z
u01_005611,exp_paywall_A,control,2025-03-01T10:38:13Z
u01_004844,exp_paywall_A,treatment,2025-03-01T10:25:22Z
u03_001451,exp_pricing_C,treatment,2025-05-01T11:28:42Z
u01_003663,exp_paywall_A,treatment,2025-03-01T10:03:19Z
u02_006357,exp_onboarding_B,treatment,2025-04-05T11:45:59Z
u02_001033,exp_onboarding_B,treatment,2025-04-05T10:21:35Z
u01_001531,exp_paywall_A,control,2025-03-01T09:27:51Z
u02_006241,exp_onboarding_B,treatment,2025-04-05T11:48:25Z
u01_003639,exp_paywall_A,treatment,2025-03-01T10:01:01Z
u01_006001,exp_paywall_A,treatment,2025-03-01T10:43:50Z
u03_004795,exp_pricing_C,treatment,2025-05-01T12:20:53Z
u02_003678,exp_onboarding_B,treatment,2025-04-05T11:03:21Z
u03_005756,exp_pricing_C,control,2025-05-01T12:37:05Z
u01_004597,exp_paywall_A,treatment,2025-03-01T10:20:53Z
u03_005969,exp_pricing_C,control,2025-05-01T12:44:02Z
u01_003285,exp_paywall_A,treatment,2025-03-01T09:57:49Z
u02_007434,exp_onboarding_B,treatment,2025-04-05T12:06:14Z
u03_002837,exp_pricing_C,treatment,2025-05-01T11:51:23Z
u01_008207,exp_paywall_A,treatment,2025-03-01T11:19:08Z
u03_008147,exp_pricing_C,treatment,2025-05-01T13:15:56Z
u02_000813,exp_onboarding_B,control,2025-04-05T10:16:00Z
u03_002764,exp_pricing_C,control,2025-05-01T11:50:57Z
u01_006527,exp_paywall_A,control,2025-03-01T10:53:10Z
u01_009565,exp_paywall_A,treatment,2025-03-01T11:39:58Z
u03_008575,exp_pricing_C,treatment,2025-05-01T13:26:03Z
u02_001195,exp_onboarding_B,control,2025-04-05T10:22:08Z
u01_005156,exp_paywall_A,treatment,2025-03-01T10:30:52Z
u03_009271,exp_pricing_C,treatment,2025-05-01T13:35:39Z
u01_008649,exp_paywall_A,treatment,2025-03-01T11:28:32Z
u01_008959,exp_paywall_A,control,2025-03-01T11:32:00Z
u01_009939,exp_paywall_A,control,2025-03-01T11:47:40Z
u03_002242,exp_pricing_C,control,2025-05-01T11:37:59Z
u01_006205,exp_paywall_A,control,2025-03-01T10:44:13Z
u03_007715,exp_pricing_C,treatment,2025-05-01T13:10:39Z
u02_001901,exp_onboarding_B,treatment,2025-04-05T10:32:22Z
u01_006528,exp_paywall_A,treatment,2025-03-01T10:49:08Z
u02_003903,exp_onboarding_B,treatment,2025-04-05T11:09:21Z
u01_008195,exp_paywall_A,treatment,2025-03-01T11:17:58Z
u02_003378,exp_onboarding_B,treatment,2025-04-05T11:00:49Z
u03_006634,exp_pricing_C,control,2025-05-01T12:50:37Z
u02_007009,exp_onboarding_B,treatment,2025-04-05T12:00:03Z
u01_008325,exp_paywall_A,control,2025-03-01T11:21:53Z
u02_003488,exp_onboarding_B,treatment,2025-04-05T10:59:31Z
u01_003726,exp_paywall_A,treatment,2025-03-01T10:03:01Z
u03_001248,exp_pricing_C,treatment,2025-05-01T11:22:47Z
u02_001846,exp_onboarding_B,treatment,2025-04-05T10:35:14Z
u02_004041,exp_onboarding_B,control,2025-04-05T11:10:15Z
u01_005816,exp_paywall_A,treatment,2025-03-01T10:39:41Z
u01_002727,exp_paywall_A,treatment,2025-03-01T09:47:20Z
u02_005166,exp_onboarding_B,control,2025-04-05T11:27:28Z
u03_000162,exp_pricing_C,control,2025-05-01T11:07:33Z
u02_000954,exp_onboarding_B,control,2025-04-05T10:16:15Z
u02_001265,exp_onboarding_B,control,2025-04-05T10:25:13Z
u03_009906,exp_pricing_C,control,2025-05-01T13:48:01Z
u01_001948,exp_paywall_A,treatment,2025-03-01T09:36:02Z
u03_005418,exp_pricing_C,control,2025-05-01T12:31:32Z
u01_000533,exp_paywall_A,control,2025-03-01T09:09:16Z
u03_003672,exp_pricing_C,control,2025-05-01T12:04:56Z
u02_008338,exp_onboarding_B,treatment,2025-04-05T12:20:50Z
u03_006010,exp_pricing_C,control,2025-05-01T12:41:56Z
u02_008055,exp_onboarding_B,treatment,2025-04-05T12:18:23Z
u03_002831,exp_pricing_C,treatment,2025-05-01T11:51:41Z
u01_001613,exp_paywall_A,treatment,2025-03-01T09:31:44Z
u02_007017,exp_onboarding_B,treatment,2025-04-05T11:58:48Z
u01_004646,exp_paywall_A,control,2025-03-01T10:21:58Z
u03_003405,exp_pricing_C,treatment,2025-05-01T11:59:38Z
u03_002329,exp_pricing_C,control,2025-05-01T11:38:56Z
u02_002676,exp_onboarding_B,treatment,2025-04-05T10:46:01Z
u01_004772,exp_paywall_A,treatment,2025-03-01T10:21:23Z
u01_001960,exp_paywall_A,treatment,2025-03-01T09:37:23Z
u03_004318,exp_pricing_C,control,2025-05-01T12:14:34Z
u01_005333,exp_paywall_A,treatment,2025-03-01T10:30:28Z
u02_003562,exp_onboarding_B,control,2025-04-05T11:03:01Z
u02_008906,exp_onboarding_B,control,2025-04-05T12:32:51Z
u02_008171,exp_onboarding_B,treatment,2025-04-05T12:16:40Z
u01_006335,exp_paywall_A,control,2025-03-01T10:49:37Z
u02_000014,exp_onboarding_B,control,2025-04-05T10:04:32Z
u01_006004,exp_paywall_A,treatment,2025-03-01T10:40:25Z
u03_008116,exp_pricing_C,control,2025-05-01T13:18:49Z
u02_006907,exp_onboarding_B,treatment,2025-04-05T11:58:39Z
u02_007867,exp_onboarding_B,treatment,2025-04-05T12:13:36Z
u03_004475,exp_pricing_C,treatment,2025-05-01T12:16:35Z
u02_009842,exp_onboarding_B,control,2025-04-05T12:47:07Z
u03_001766,exp_pricing_C,control,2025-05-01T11:33:36Z
u01_006483,exp_paywall_A,treatment,2025-03-01T10:49:54Z
u01_007595,exp_paywall_A,control,2025-03-01T11:07:57Z
u03_007996,exp_pricing_C,treatment,2025-05-01T13:15:14Z
u01_001114,exp_paywall_A,control,2025-03-01T09:18:41Z
u01_000036,exp_paywall_A,treatment,2025-03-01T09:02:23Z
u01_001731,exp_paywall_A,control,2025-03-01T09:28:59Z
u03_006608,exp_pricing_C,control,2025-05-01T12:50:50Z
u03_005154,exp_pricing_C,control,2025-05-01T12:29:39Z
u01_007546,exp_paywall_A,control,2025-03-01T11:08:23Z
u03_002161,exp_pricing_C,control,2025-05-01T11:39:45Z
u01_001472,exp_paywall_A,control,2025-03-01T09:24:31Z
u03_000770,exp_pricing_C,control,2025-05-01T11:14:51Z
u02_009637,exp_onboarding_B,control,2025-04-05T12:42:54Z
u03_007364,exp_pricing_C,control,2025-05-01T13:02:59Z
u02_003345,exp_onboarding_B,treatment,2025-04-05T10:59:53Z
u01_003449,exp_paywall_A,treatment,2025-03-01T09:58:31Z
u01_007580,exp_paywall_A,control,2025-03-01T11:06:27Z
u03_002592,exp_pricing_C,control,2025-05-01T11:47:02Z
u03_009021,exp_pricing_C,control,2025-05-01T13:31:32Z
u01_001423,exp_paywall_A,treatment,2025-03-01T09:27:24Z
u02_003890,exp_onboarding_B,control,2025-04-05T11:06:38Z
u02_007991,exp_onboarding_B,treatment,2025-04-05T12:17:27Z
u02_007814,exp_onboarding_B,control,2025-04-05T12:11:34Z
u01_002056,exp_paywall_A,treatment,2025-03-01T09:34:39Z
u02_004128,exp_onboarding_B,treatment,2025-04-05T11:13:42Z
u02_006294,exp_onboarding_B,treatment,2025-04-05T11:44:55Z
u03_004829,exp_pricing_C,treatment,2025-05-01T12:20:54Z
u03_003664,exp_pricing_C,control,2025-05-01T12:01:48Z
u01_006745,exp_paywall_A,control,2025-03-01T10:53:58Z
u02_000970,exp_onboarding_B,treatment,2025-04-05T10:19:12Z
u02_008190,exp_onboarding_B,control,2025-04-05T12:19:56Z
u01_007977,exp_paywall_A,control,2025-03-01T11:14:21Z
u03_007110,exp_pricing_C,control,2025-05-01T13:03:19Z
u02_004835,exp_onboarding_B,treatment,2025-04-05T11:22:28Z
u02_004951,exp_onboarding_B,treatment,2025-04-05T11:25:43Z
u01_001636,exp_paywall_A,treatment,2025-03-01T09:31:02Z
u02_000691,exp_onboarding_B,treatment,2025-04-05T10:15:29Z
u03_006465,exp_pricing_C,control,2025-05-01T12:52:00Z
u03_004327,exp_pricing_C,control,2025-05-01T12:12:44Z
u02_002234,exp_onboarding_B,control,2025-04-05T10:40:09Z
u02_002650,exp_onboarding_B,control,2025-04-05T10:44:24Z
u03_007205,exp_pricing_C,control,2025-05-01T13:04:20Z
u03_005493,exp_pricing_C,control,2025-05-01T12:35:44Z
u02_007453,exp_onboarding_B,treatment,2025-04-05T12:04:54Z
u03_007635,exp_pricing_C,control,2025-05-01T13:11:10Z
u03_004219,exp_pricing_C,control,2025-05-01T12:11:25Z
u03_002655,exp_pricing_C,treatment,2025-05-01T11:48:36Z
u03_007182,exp_pricing_C,control,2025-05-01T13:01:09Z
u01_000383,exp_paywall_A,control,2025-03-01T09:08:23Z
u01_003170,exp_paywall_A,control,2025-03-01T09:57:02Z
u01_004169,exp_paywall_A,treatment,2025-03-01T10:11:28Z
u03_000006,exp_pricing_C,control,2025-05-01T11:02:31Z
u03_003710,exp_pricing_C,treatment,2025-05-01T12:02:43Z
u03_007864,exp_pricing_C,treatment,2025-05-01T13:13:33Z
u02_003819,exp_onboarding_B,control,2025-04-05T11:08:16Z
u02_006008,exp_onboarding_B,control,2025-04-05T11:42:33Z
u02_009848,exp_onboarding_B,treatment,2025-04-05T12:45:03Z
u02_002458,exp_onboarding_B,treatment,2025-04-05T10:41:24Z
u03_008785,exp_pricing_C,control,2025-05-01T13:27:18Z
u03_000905,exp_pricing_C,control,2025-05-01T11:16:52Z
u01_008779,exp_paywall_A,treatment,2025-03-01T11:29:49Z
u02_008131,exp_onboarding_B,control,2025-04-05T12:18:57Z
u03_008510,exp_pricing_C,control,2025-05-01T13:22:30Z
u01_007304,exp_paywall_A,treatment,2025-03-01T11:01:44Z
u02_009275,exp_onboarding_B,control,2025-04-05T12:38:37Z
u03_008518,exp_pricing_C,control,2025-05-01T13:22:35Z
u03_006543,exp_pricing_C,control,2025-05-01T12:51:03Z
u01_002010,exp_paywall_A,treatment,2025-03-01T09:38:28Z
u03_008852,exp_pricing_C,control,2025-05-01T13:28:14Z
u02_008633,exp_onboarding_B,control,2025-04-05T12:26:47Z
u02_001772,exp_onboarding_B,control,2025-04-05T10:34:21Z
u02_009932,exp_onboarding_B,control,2025-04-05T12:49:27Z
u02_005774,exp_onboarding_B,treatment,2025-04-05T11:41:07Z
u03_006298,exp_pricing_C,control,2025-05-01T12:45:48Z
u02_003742,exp_onboarding_B,control,2025-04-05T11:05:51Z
u02_002838,exp_onboarding_B,control,2025-04-05T10:48:30Z
u03_000478,exp_pricing_C,treatment,2025-05-01T11:11:09Z
u02_000631,exp_onboarding_B,control,2025-04-05T10:11:39Z
u03_001144,exp_pricing_C,control,2025-05-01T11:20:29Z
u01_009566,exp_paywall_A,control,2025-03-01T11:42:38Z
u01_001347,exp_paywall_A,treatment,2025-03-01T09:24:54Z
u02_008336,exp_onboarding_B,treatment,2025-04-05T12:20:10Z
u03_008115,exp_pricing_C,treatment,2025-05-01T13:18:09Z
u01_008399,exp_paywall_A,control,2025-03-01T11:21:17Z
u01_000719,exp_paywall_A,control,2025-03-01T09:12:25Z
u01_001772,exp_paywall_A,control,2025-03-01T09:31:53Z
u03_004815,exp_pricing_C,control,2025-05-01T12:23:36Z
u03_002519,exp_pricing_C,control,2025-05-01T11:43:24Z
u01_002405,exp_paywall_A,control,2025-03-01T09:44:12Z
u03_004310,exp_pricing_C,control,2025-05-01T12:12:22Z
u03_007934,exp_pricing_C,control,2025-05-01T13:14:59Z
u03_005639,exp_pricing_C,treatment,2025-05-01T12:38:12Z
u02_000601,exp_onboarding_B,control,2025-04-05T10:12:20Z
u02_001506,exp_onboarding_B,treatment,2025-04-05T10:27:09Z
u01_003875,exp_paywall_A,treatment,2025-03-01T10:08:52Z
u02_009862,exp_onboarding_B,treatment,2025-04-05T12:46:55Z
u01_002596,exp_paywall_A,treatment,2025-03-01T09:43:17Z
u01_002005,exp_paywall_A,control,2025-03-01T09:33:52Z
u01_003636,exp_paywall_A,control,2025-03-01T10:03:43Z
u02_005988,exp_onboarding_B,treatment,2025-04-05T11:43:31Z
u03_005572,exp_pricing_C,control,2025-05-01T12:37:44Z
u01_007526,exp_paywall_A,control,2025-03-01T11:05:55Z
u03_002088,exp_pricing_C,control,2025-05-01T11:37:19Z
u01_007446,exp_paywall_A,control,2025-03-01T11:05:06Z
u01_002409,exp_paywall_A,treatment,2025-03-01T09:43:17Z
u02_005559,exp_onboarding_B,control,2025-04-05T11:34:47Z
u01_002143,exp_paywall_A,treatment,2025-03-01T09:37:33Z
u03_002363,exp_pricing_C,control,2025-05-01T11:42:56Z
u03_005297,exp_pricing_C,control,2025-05-01T12:31:34Z
u03_002993,exp_pricing_C,treatment,2025-05-01T11:53:00Z
u03_009841,exp_pricing_C,treatment,2025-05-01T13:48:53Z
u01_008179,exp_paywall_A,treatment,2025-03-01T11:19:02Z
u02_004024,exp_onboarding_B,treatment,2025-04-05T11:08:57Z
u03_005470,exp_pricing_C,treatment,2025-05-01T12:32:54Z
u03_004513,exp_pricing_C,control,2025-05-01T12:15:54Z
u02_001225,exp_onboarding_B,treatment,2025-04-05T10:23:18Z
u01_009215,exp_paywall_A,treatment,2025-03-01T11:37:53Z
u03_001237,exp_pricing_C,control,2025-05-01T11:22:18Z
u03_001456,exp_pricing_C,control,2025-05-01T11:26:12Z
u03_008794,exp_pricing_C,control,2025-05-01T13:30:01Z
u01_008477,exp_paywall_A,control,2025-03-01T11:24:52Z
u01_004990,exp_paywall_A,control,2025-03-01T10:25:55Z
u02_000883,exp_onboarding_B,control,2025-04-05T10:14:54Z
u01_005462,exp_paywall_A,treatment,2025-03-01T10:35:46Z
u01_006393,exp_paywall_A,control,2025-03-01T10:47:28Z
u02_002877,exp_onboarding_B,treatment,2025-04-05T10:50:59Z
u02_007245,exp_onboarding_B,treatment,2025-04-05T12:01:09Z
u01_002948,exp_paywall_A,treatment,2025-03-01T09:49:10Z
u02_003985,exp_onboarding_B,treatment,2025-04-05T11:07:25Z
u02_003260,exp_onboarding_B,treatment,2025-04-05T10:55:17Z
u02_006176,exp_onboarding_B,control,2025-04-05T11:45:02Z
u01_006704,exp_paywall_A,treatment,2025-03-01T10:54:38Z
u02_008789,exp_onboarding_B,treatment,2025-04-05T12:28:49Z
u01_007579,exp_paywall_A,control,2025-03-01T11:07:14Z
u01_009397,exp_paywall_A,treatment,2025-03-01T11:36:46Z
u02_000320,exp_onboarding_B,treatment,2025-04-05T10:07:19Z
u03_003512,exp_pricing_C,treatment,2025-05-01T12:01:12Z
u03_008690,exp_pricing_C,treatment,2025-05-01T13:26:24Z
u02_006234,exp_onboarding_B,control,2025-04-05T11:48:41Z
u03_003924,exp_pricing_C,control,2025-05-01T12:06:58Z
u02_002283,exp_onboarding_B,treatment,2025-04-05T10:40:57Z
u02_000183,exp_onboarding_B,control,2025-04-05T10:03:38Z
u03_007212,exp_pricing_C,treatment,2025-05-01T13:02:12Z
u02_001528,exp_onboarding_B,treatment,2025-04-05T10:28:01Z
u01_004502,exp_paywall_A,treatment,2025-03-01T10:19:14Z
u02_009081,exp_onboarding_B,control,2025-04-05T12:32:09Z
u03_003425,exp_pricing_C,treatment,2025-05-01T12:00:51Z
u02_007231,exp_onboarding_B,treatment,2025-04-05T12:03:47Z
u03_004565,exp_pricing_C,control,2025-05-01T12:19:00Z
u01_002753,exp_paywall_A,treatment,2025-03-01T09:49:10Z
u03_004767,exp_pricing_C,control,2025-05-01T12:19:47Z
u03_004667,exp_pricing_C,control,2025-05-01T12:21:12Z
u01_007279,exp_paywall_A,control,2025-03-01T11:05:16Z
u02_007804,exp_onboarding_B,treatment,2025-04-05T12:10:52Z
u01_004161,exp_paywall_A,treatment,2025-03-01T10:10:01Z
u01_001667,exp_paywall_A,control,2025-03-01T09:29:03Z
u01_006254,exp_paywall_A,treatment,2025-03-01T10:48:38Z
u01_003471,exp_paywall_A,control,2025-03-01T10:01:39Z
u01_008427,exp_paywall_A,control,2025-03-01T11:21:37Z
u03_001939,exp_pricing_C,treatment,2025-05-01T11:34:00Z
u02_001322,exp_onboarding_B,control,2025-04-05T10:23:48Z
u03_002311,exp_pricing_C,treatment,2025-05-01T11:40:05Z
u01_004814,exp_paywall_A,control,2025-03-01T10:21:42Z
u01_003271,exp_paywall_A,treatment,2025-03-01T09:58:51Z
u03_006398,exp_pricing_C,treatment,2025-05-01T12:47:24Z
u02_008549,exp_onboarding_B,treatment,2025-04-05T12:22:47Z
u02_008613,exp_onboarding_B,treatment,2025-04-05T12:28:02Z
u01_000994,exp_paywall_A,treatment,2025-03-01T09:18:34Z
u01_004342,exp_paywall_A,control,2025-03-01T10:14:56Z
u03_007256,exp_pricing_C,treatment,2025-05-01T13:03:59Z
u01_005043,exp_paywall_A,control,2025-03-01T10:25:29Z
u02_002651,exp_onboarding_B,control,2025-04-05T10:46:49Z
u03_000522,exp_pricing_C,treatment,2025-05-01T11:11:03Z
u02_001616,exp_onboarding_B,treatment,2025-04-05T10:30:21Z
u03_006210,exp_pricing_C,treatment,2025-05-01T12:45:49Z
u02_002759,exp_onboarding_B,treatment,2025-04-05T10:48:03Z
u01_006700,exp_paywall_A,control,2025-03-01T10:53:38Z
u02_004965,exp_onboarding_B,treatment,2025-04-05T11:24:29Z
u02_006852,exp_onboarding_B,treatment,2025-04-05T11:54:43Z
u03_008578,exp_pricing_C,control,2025-05-01T13:25:43Z
u03_000240,exp_pricing_C,control,2025-05-01T11:08:33Z
u02_003986,exp_onboarding_B,treatment,2025-04-05T11:10:44Z
u03_004798,exp_pricing_C,treatment,2025-05-01T12:22:52Z
u02_007830,exp_onboarding_B,control,2025-04-05T12:10:34Z
u02_008591,exp_onboarding_B,control,2025-04-05T12:28:08Z
u01_000803,exp_paywall_A,control,2025-03-01T09:15:36Z
u02_004718,exp_onboarding_B,treatment,2025-04-05T11:22:44Z
u03_008194,exp_pricing_C,control,2025-05-01T13:19:47Z
u02_003815,exp_onboarding_B,control,2025-04-05T11:07:45Z
u01_007673,exp_paywall_A,control,2025-03-01T11:10:44Z
u02_008834,exp_onboarding_B,control,2025-04-05T12:31:12Z
u02_000088,exp_onboarding_B,treatment,2025-04-05T10:05:10Z
u02_009549,exp_onboarding_B,control,2025-04-05T12:40:06Z
u01_005184,exp_paywall_A,control,2025-03-01T10:29:13Z
u02_002203,exp_onboarding_B,treatment,2025-04-05T10:40:53Z
u02_000276,exp_onboarding_B,treatment,2025-04-05T10:05:22Z
u03_000256,exp_pricing_C,treatment,2025-05-01T11:04:48Z
u02_008529,exp_onboarding_B,control,2025-04-05T12:24:04Z
u02_004352,exp_onboarding_B,control,2025-04-05T11:16:04Z
u02_004060,exp_onboarding_B,treatment,2025-04-05T11:12:18Z
u01_004795,exp_paywall_A,treatment,2025-03-01T10:21:21Z
u01_008471,exp_paywall_A,treatment,2025-03-01T11:22:12Z
u01_007732,exp_paywall_A,treatment,2025-03-01T11:11:54Z
u01_006506,exp_paywall_A,control,2025-03-01T10:51:45Z
u03_004909,exp_pricing_C,treatment,2025-05-01T12:25:44Z
u01_008517,exp_paywall_A,control,2025-03-01T11:22:12Z
u01_000737,exp_paywall_A,control,2025-03-01T09:16:31Z
u01_006621,exp_paywall_A,treatment,2025-03-01T10:53:59Z
u02_009048,exp_onboarding_B,control,2025-04-05T12:32:43Z
u02_007432,exp_onboarding_B,treatment,2025-04-05T12:08:45Z
u01_004743,exp_paywall_A,control,2025-03-01T10:22:10Z
u01_000284,exp_paywall_A,control,2025-03-01T09:08:55Z
u02_009760,exp_onboarding_B,control,2025-04-05T12:44:56Z
u03_001227,exp_pricing_C,treatment,2025-05-01T11:21:54Z
u03_005176,exp_pricing_C,treatment,2025-05-01T12:30:23Z
u02_003843,exp_onboarding_B,treatment,2025-04-05T11:04:29Z
u01_002251,exp_paywall_A,control,2025-03-01T09:38:27Z
u01_002260,exp_paywall_A,control,2025-03-01T09:41:52Z
u01_003452,exp_paywall_A,control,2025-03-01T10:00:06Z
u01_005349,exp_paywall_A,control,2025-03-01T10:30:17Z
u03_001087,exp_pricing_C,control,2025-05-01T11:19:52Z
u01_006025,exp_paywall_A,treatment,2025-03-01T10:40:58Z
u01_009774,exp_paywall_A,control,2025-03-01T11:47:37Z
u01_008239,exp_paywall_A,treatment,2025-03-01T11:19:53Z
u03_008419,exp_pricing_C,control,2025-05-01T13:24:31Z
u02_005326,exp_onboarding_B,control,2025-04-05T11:33:07Z
u02_001548,exp_onboarding_B,treatment,2025-04-05T10:30:25Z
u03_003099,exp_pricing_C,control,2025-05-01T11:54:54Z
u01_009962,exp_paywall_A,treatment,2025-03-01T11:50:19Z
u02_000945,exp_onboarding_B,treatment,2025-04-05T10:16:50Z
u03_005978,exp_pricing_C,treatment,2025-05-01T12:43:07Z
u01_005019,exp_paywall_A,control,2025-03-01T10:27:16Z
u01_007537,exp_paywall_A,treatment,2025-03-01T11:06:30Z
u01_004818,exp_paywall_A,control,2025-03-01T10:21:33Z
u01_007354,exp_paywall_A,treatment,2025-03-01T11:03:46Z
u01_007203,exp_paywall_A,treatment,2025-03-01T11:01:28Z
u02_000382,exp_onboarding_B,treatment,2025-04-05T10:07:58Z
u01_003703,exp_paywall_A,control,2025-03-01T10:06:35Z
u03_006755,exp_pricing_C,control,2025-05-01T12:53:01Z
u02_008372,exp_onboarding_B,control,2025-04-05T12:22:14Z
u01_008484,exp_paywall_A,control,2025-03-01T11:24:07Z
u01_009290,exp_paywall_A,control,2025-03-01T11:39:25Z
u02_005417,exp_onboarding_B,control,2025-04-05T11:30:25Z
u02_007162,exp_onboarding_B,treatment,2025-04-05T12:03:39Z
u01_008903,exp_paywall_A,control,2025-03-01T11:28:35Z
u01_003947,exp_paywall_A,control,2025-03-01T10:08:24Z
u01_009503,exp_paywall_A,control,2025-03-01T11:40:35Z
u03_005954,exp_pricing_C,treatment,2025-05-01T12:43:31Z
u02_009264,exp_onboarding_B,treatment,2025-04-05T12:39:08Z
u02_005976,exp_onboarding_B,control,2025-04-05T11:44:03Z
u01_001806,exp_paywall_A,control,2025-03-01T09:34:30Z
u01_007113,exp_paywall_A,treatment,2025-03-01T11:00:53Z
u02_007903,exp_onboarding_B,treatment,2025-04-05T12:13:35Z
u03_004621,exp_pricing_C,control,2025-05-01T12:18:04Z
u03_003137,exp_pricing_C,control,2025-05-01T11:53:10Z
u01_005158,exp_paywall_A,treatment,2025-03-01T10:26:07Z
u03_007292,exp_pricing_C,treatment,2025-05-01T13:04:34Z
u01_002317,exp_paywall_A,treatment,2025-03-01T09:40:10Z
u02_001891,exp_onboarding_B,control,2025-04-05T10:34:10Z
u02_005916,exp_onboarding_B,control,2025-04-05T11:43:24Z
u02_008183,exp_onboarding_B,control,2025-04-05T12:18:26Z
u02_006273,exp_onboarding_B,control,2025-04-05T11:47:46Z
u01_006238,exp_paywall_A,control,2025-03-01T10:47:02Z
u03_009505,exp_pricing_C,treatment,2025-05-01T13:39:41Z
u02_005000,exp_onboarding_B,treatment,2025-04-05T11:26:07Z
